Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2020-01-25 16:00:00,BTCUSD,8321.49,8349.0,8320.87,8348.99,31.89,265852.31
2020-01-25 15:00:00,BTCUSD,8315.51,8334.09,8303.37,8321.49,7.7589999999999995,64518.41
2020-01-25 14:00:00,BTCUSD,8315.51,8337.39,8315.51,8315.51,10.35,86144.39
2020-01-25 13:00:00,BTCUSD,8292.4,8332.36,8286.48,8315.51,5.462999999999999,45432.92
2020-01-25 12:00:00,BTCUSD,8303.53,8323.5,8292.4,8292.4,7.582999999999999,62961.87
2020-01-25 11:00:00,BTCUSD,8312.83,8323.28,8301.0,8303.53,4.677,38878.31
2020-01-25 10:00:00,BTCUSD,8326.54,8342.11,8297.97,8312.83,5.638999999999999,46901.6
2020-01-25 09:00:00,BTCUSD,8347.07,8347.86,8300.4,8326.54,7.752999999999999,64511.48
2020-01-25 08:00:00,BTCUSD,8294.72,8365.02,8294.32,8347.07,132.29,1102959.68
2020-01-25 07:00:00,BTCUSD,8318.6,8337.84,8294.32,8294.72,23.42,194913.98
2020-01-25 06:00:00,BTCUSD,8313.94,8328.0,8305.2,8318.6,11.38,94629.63
2020-01-25 05:00:00,BTCUSD,8302.96,8314.06,8279.0,8313.94,13.94,115599.64
2020-01-25 04:00:00,BTCUSD,8282.3,8314.9,8275.49,8302.96,15.83,131335.11
2020-01-25 03:00:00,BTCUSD,8295.74,8320.29,8275.09,8282.3,27.25,226148.83
2020-01-25 02:00:00,BTCUSD,8265.51,8306.82,8265.51,8295.74,19.1,158289.91
2020-01-25 01:00:00,BTCUSD,8303.0,8310.0,8261.59,8265.51,23.56,195236.5
2020-01-25 00:00:00,BTCUSD,8441.08,8441.08,8301.0,8303.0,70.34,588453.58
2020-01-24 23:00:00,BTCUSD,8441.49,8460.07,8400.0,8441.08,29.72,250513.44
2020-01-24 22:00:00,BTCUSD,8500.87,8509.88,8432.16,8441.49,25.17,213055.36
2020-01-24 21:00:00,BTCUSD,8481.73,8509.85,8472.71,8500.87,20.65,175347.16
2020-01-24 20:00:00,BTCUSD,8496.49,8510.88,8457.96,8481.73,17.87,151528.78
2020-01-24 19:00:00,BTCUSD,8477.2,8518.05,8473.75,8496.49,15.01,127464.15
2020-01-24 18:00:00,BTCUSD,8463.84,8494.95,8463.84,8477.2,12.23,103748.17
2020-01-24 17:00:00,BTCUSD,8452.37,8478.2,8441.66,8463.84,30.69,259761.53
2020-01-24 16:00:00,BTCUSD,8487.36,8502.53,8447.58,8452.37,163.5,1385749.47
2020-01-24 15:00:00,BTCUSD,8459.84,8491.9,8431.73,8487.36,17.79,150767.23
2020-01-24 14:00:00,BTCUSD,8438.47,8480.0,8435.0,8459.84,25.94,219403.98
2020-01-24 13:00:00,BTCUSD,8421.77,8460.17,8402.0,8438.47,14.16,119293.66
2020-01-24 12:00:00,BTCUSD,8381.0,8436.34,8358.16,8421.77,21.9,184110.71
2020-01-24 11:00:00,BTCUSD,8231.13,8385.0,8219.04,8381.0,19.65,163357.88
2020-01-24 10:00:00,BTCUSD,8244.81,8284.89,8218.84,8231.13,35.88,296260.2
2020-01-24 09:00:00,BTCUSD,8311.69,8319.13,8238.57,8244.81,12.11,100058.42
2020-01-24 08:00:00,BTCUSD,8319.86,8324.96,8308.28,8311.69,1.005,8354.17
2020-01-24 07:00:00,BTCUSD,8335.59,8335.66,8299.72,8319.86,10.42,86599.5
2020-01-24 06:00:00,BTCUSD,8313.49,8335.6,8309.16,8335.59,9.423,78420.71
2020-01-24 05:00:00,BTCUSD,8290.07,8323.74,8288.11,8313.49,12.31,102260.55
2020-01-24 04:00:00,BTCUSD,8321.43,8336.81,8283.16,8290.07,9.79,81206.01
2020-01-24 03:00:00,BTCUSD,8282.45,8340.59,8278.18,8321.43,28.41,236291.19
2020-01-24 02:00:00,BTCUSD,8343.2,8360.74,8275.26,8282.45,20.24,168148.64
2020-01-24 01:00:00,BTCUSD,8390.44,8401.73,8343.2,8343.2,12.01,100513.65
2020-01-24 00:00:00,BTCUSD,8397.15,8404.16,8372.51,8390.44,4.52,37914.43
2020-01-23 23:00:00,BTCUSD,8396.64,8407.34,8342.99,8397.15,23.34,195591.78
2020-01-23 22:00:00,BTCUSD,8382.87,8431.69,8374.89,8396.64,20.33,170909.85
2020-01-23 21:00:00,BTCUSD,8354.09,8414.44,8352.94,8382.87,23.16,194177.23
2020-01-23 20:00:00,BTCUSD,8345.41,8370.0,8320.03,8354.09,19.15,159865.25
2020-01-23 19:00:00,BTCUSD,8322.06,8358.31,8322.06,8345.41,24.23,202184.59
2020-01-23 18:00:00,BTCUSD,8309.56,8331.58,8287.0,8322.06,17.17,142656.4
2020-01-23 17:00:00,BTCUSD,8317.76,8346.21,8295.3,8309.56,43.93,365486.11
2020-01-23 16:00:00,BTCUSD,8335.58,8350.61,8300.0,8317.76,31.89,265558.96
2020-01-23 15:00:00,BTCUSD,8342.35,8368.77,8321.09,8335.58,17.82,148832.26
2020-01-23 14:00:00,BTCUSD,8319.76,8350.0,8300.0,8342.35,26.68,222025.18
2020-01-23 13:00:00,BTCUSD,8384.89,8384.89,8305.0,8319.76,32.33,269728.99
2020-01-23 12:00:00,BTCUSD,8397.22,8447.7,8355.16,8384.89,22.74,190907.03
2020-01-23 11:00:00,BTCUSD,8412.83,8441.41,8382.82,8397.22,24.82,208868.81
2020-01-23 10:00:00,BTCUSD,8413.37,8426.47,8362.35,8412.83,23.32,195781.09
2020-01-23 09:00:00,BTCUSD,8490.6,8490.6,8412.84,8413.37,42.89,362237.49
2020-01-23 08:00:00,BTCUSD,8550.7,8591.43,8486.07,8490.6,19.43,166068.64
2020-01-23 07:00:00,BTCUSD,8498.9,8574.16,8483.15,8550.7,10.26,87533.6
2020-01-23 06:00:00,BTCUSD,8523.62,8538.44,8486.0,8498.9,8.539,72730.14
2020-01-23 05:00:00,BTCUSD,8565.24,8565.24,8476.86,8523.62,40.37,343571.97
2020-01-23 04:00:00,BTCUSD,8568.91,8594.16,8550.96,8565.24,15.0,128609.94
2020-01-23 03:00:00,BTCUSD,8573.21,8583.63,8564.62,8568.91,10.63,91166.74
2020-01-23 02:00:00,BTCUSD,8582.35,8591.08,8542.33,8573.21,37.4,320620.18
2020-01-23 01:00:00,BTCUSD,8636.34,8641.84,8576.28,8582.35,25.68,220911.13
2020-01-23 00:00:00,BTCUSD,8668.0,8668.0,8628.07,8636.34,7.156000000000001,61874.07
2020-01-22 23:00:00,BTCUSD,8642.66,8668.0,8632.17,8668.0,22.35,193392.11
2020-01-22 22:00:00,BTCUSD,8651.48,8657.5,8641.92,8642.66,8.3,71767.46
2020-01-22 21:00:00,BTCUSD,8648.12,8660.88,8637.66,8651.48,13.93,120460.02
2020-01-22 20:00:00,BTCUSD,8643.73,8652.0,8633.48,8648.12,8.121,70190.45
2020-01-22 19:00:00,BTCUSD,8650.0,8652.0,8631.0,8643.73,11.63,100452.42
2020-01-22 18:00:00,BTCUSD,8670.82,8670.82,8631.74,8650.0,14.72,127350.78
2020-01-22 17:00:00,BTCUSD,8661.87,8673.64,8643.78,8670.82,13.46,116491.57
2020-01-22 16:00:00,BTCUSD,8632.53,8681.59,8580.0,8661.87,37.93,327145.44
2020-01-22 15:00:00,BTCUSD,8637.4,8643.85,8627.34,8632.53,8.23,71070.49
2020-01-22 14:00:00,BTCUSD,8615.95,8643.47,8610.0,8637.4,10.06,86923.46
2020-01-22 13:00:00,BTCUSD,8643.85,8646.98,8603.0,8615.95,18.23,157022.36
2020-01-22 12:00:00,BTCUSD,8646.09,8651.54,8627.0,8643.85,4.963,42875.76
2020-01-22 11:00:00,BTCUSD,8649.76,8651.41,8601.0,8646.09,7.655,66031.02
2020-01-22 10:00:00,BTCUSD,8663.04,8666.78,8634.86,8649.76,9.373,81071.98
2020-01-22 09:00:00,BTCUSD,8655.09,8664.2,8625.99,8663.04,11.49,99321.95
2020-01-22 08:00:00,BTCUSD,8716.84,8722.65,8630.5,8655.09,20.09,174065.31
2020-01-22 07:00:00,BTCUSD,8738.6,8789.0,8698.0,8716.84,26.78,233915.83
2020-01-22 06:00:00,BTCUSD,8700.17,8738.6,8700.17,8738.6,6.3229999999999995,55138.12
2020-01-22 05:00:00,BTCUSD,8713.46,8730.49,8698.41,8700.17,21.88,190784.2
2020-01-22 04:00:00,BTCUSD,8696.58,8717.34,8696.58,8713.46,14.13,123071.05
2020-01-22 03:00:00,BTCUSD,8705.02,8711.27,8693.5,8696.58,14.07,122454.38
2020-01-22 02:00:00,BTCUSD,8720.79,8720.79,8688.0,8705.02,8.12,70691.36
2020-01-22 01:00:00,BTCUSD,8723.54,8731.38,8701.26,8720.79,7.895,68842.99
2020-01-22 00:00:00,BTCUSD,8723.75,8750.0,8708.26,8723.54,13.01,113556.79
2020-01-21 23:00:00,BTCUSD,8719.12,8750.0,8719.12,8723.75,8.406,73455.1
2020-01-21 22:00:00,BTCUSD,8728.54,8728.54,8684.46,8719.12,30.34,264456.46
2020-01-21 21:00:00,BTCUSD,8698.94,8765.45,8698.94,8728.54,36.45,318517.87
2020-01-21 20:00:00,BTCUSD,8510.65,8700.0,8510.36,8698.94,123.26,1064177.72
2020-01-21 19:00:00,BTCUSD,8617.46,8636.58,8468.13,8510.65,72.29,617332.56
2020-01-21 18:00:00,BTCUSD,8646.77,8646.77,8605.0,8617.46,9.497,81874.57
2020-01-21 17:00:00,BTCUSD,8620.0,8647.0,8605.0,8646.77,27.58,237711.67
2020-01-21 16:00:00,BTCUSD,8638.58,8648.19,8611.0,8620.0,8.86,76464.18
2020-01-21 15:00:00,BTCUSD,8644.25,8663.58,8638.58,8638.58,13.38,115764.87
2020-01-21 14:00:00,BTCUSD,8645.68,8654.34,8633.9,8644.25,7.857,67918.8
2020-01-21 13:00:00,BTCUSD,8638.34,8648.58,8633.31,8645.68,3.528,30489.45
2020-01-21 12:00:00,BTCUSD,8634.02,8640.0,8615.19,8638.34,16.94,146221.64
2020-01-21 11:00:00,BTCUSD,8631.26,8653.37,8625.53,8634.02,13.19,113980.76
2020-01-21 10:00:00,BTCUSD,8611.17,8647.92,8597.0,8631.26,8.84,76312.14
2020-01-21 09:00:00,BTCUSD,8637.95,8643.69,8611.17,8611.17,4.895,42260.18
2020-01-21 08:00:00,BTCUSD,8614.0,8642.38,8601.15,8637.95,17.01,146771.99
2020-01-21 07:00:00,BTCUSD,8636.26,8639.91,8613.91,8614.0,5.505,47490.52
2020-01-21 06:00:00,BTCUSD,8642.88,8649.72,8621.26,8636.26,6.985,60299.89
2020-01-21 05:00:00,BTCUSD,8662.8,8665.84,8631.0,8642.88,3.937,34057.13
2020-01-21 04:00:00,BTCUSD,8660.33,8680.09,8660.33,8662.8,6.287999999999999,54523.69
2020-01-21 03:00:00,BTCUSD,8652.42,8667.64,8649.2,8660.33,3.5469999999999997,30710.04
2020-01-21 02:00:00,BTCUSD,8639.32,8658.95,8637.66,8652.42,5.705,49351.07
2020-01-21 01:00:00,BTCUSD,8626.71,8652.69,8626.71,8639.32,3.5039999999999996,30276.26
2020-01-21 00:00:00,BTCUSD,8623.82,8643.54,8607.0,8626.71,13.93,120175.88
2020-01-20 23:00:00,BTCUSD,8646.03,8659.94,8607.27,8623.82,15.64,135020.24
2020-01-20 22:00:00,BTCUSD,8656.74,8730.06,8642.97,8646.03,33.93,295251.73
2020-01-20 21:00:00,BTCUSD,8662.44,8674.99,8644.72,8656.74,14.89,128922.66
2020-01-20 20:00:00,BTCUSD,8658.66,8664.04,8654.83,8662.44,4.753,41158.55
2020-01-20 19:00:00,BTCUSD,8655.84,8665.01,8644.7,8658.66,10.03,86833.32
2020-01-20 18:00:00,BTCUSD,8632.19,8665.16,8628.36,8655.84,16.4,142004.38
2020-01-20 17:00:00,BTCUSD,8660.84,8665.0,8627.39,8632.19,19.64,169774.68
2020-01-20 16:00:00,BTCUSD,8656.43,8677.01,8643.0,8660.84,13.91,120417.85
2020-01-20 15:00:00,BTCUSD,8640.74,8665.26,8618.4,8656.43,15.46,133540.81
2020-01-20 14:00:00,BTCUSD,8594.08,8647.3,8581.24,8640.74,25.37,218761.41
2020-01-20 13:00:00,BTCUSD,8574.86,8620.3,8516.23,8594.08,19.76,169104.31
2020-01-20 12:00:00,BTCUSD,8604.22,8621.09,8544.58,8574.86,19.8,169826.17
2020-01-20 11:00:00,BTCUSD,8654.17,8654.17,8601.62,8604.22,9.222000000000001,79595.11
2020-01-20 10:00:00,BTCUSD,8650.24,8661.11,8636.56,8654.17,9.546,82504.83
2020-01-20 09:00:00,BTCUSD,8630.75,8661.38,8630.75,8650.24,2.065,17860.79
2020-01-20 08:00:00,BTCUSD,8644.05,8664.0,8597.29,8630.75,10.87,93776.92
2020-01-20 07:00:00,BTCUSD,8665.0,8674.08,8642.02,8644.05,19.54,169352.86
2020-01-20 06:00:00,BTCUSD,8665.11,8665.96,8645.94,8665.0,4.065,35198.99
2020-01-20 05:00:00,BTCUSD,8633.0,8672.5,8633.0,8665.11,10.05,87082.68
2020-01-20 04:00:00,BTCUSD,8651.55,8672.87,8632.88,8633.0,10.06,87023.43
2020-01-20 03:00:00,BTCUSD,8645.97,8655.71,8631.81,8651.55,4.736000000000001,40939.41
2020-01-20 02:00:00,BTCUSD,8634.41,8657.97,8629.56,8645.97,5.095,44065.45
2020-01-20 01:00:00,BTCUSD,8659.78,8687.62,8626.2,8634.41,7.85,68011.3
2020-01-20 00:00:00,BTCUSD,8702.13,8722.75,8641.57,8659.78,15.7,136298.47
2020-01-19 23:00:00,BTCUSD,8629.93,8711.78,8622.03,8702.13,7.684,66709.0
2020-01-19 22:00:00,BTCUSD,8716.15,8751.26,8459.0,8629.93,63.28,544901.97
2020-01-19 21:00:00,BTCUSD,8647.64,8763.78,8647.32,8716.15,24.53,213318.02
2020-01-19 20:00:00,BTCUSD,8642.42,8652.88,8635.58,8647.64,8.002,69162.11
2020-01-19 19:00:00,BTCUSD,8642.68,8648.46,8614.97,8642.42,15.04,129723.4
2020-01-19 18:00:00,BTCUSD,8654.88,8654.88,8627.35,8642.68,11.6,100132.38
2020-01-19 17:00:00,BTCUSD,8636.27,8660.0,8621.91,8654.88,14.86,128538.24
2020-01-19 16:00:00,BTCUSD,8628.59,8652.01,8614.45,8636.27,151.89,1312622.98
2020-01-19 15:00:00,BTCUSD,8620.45,8645.86,8600.01,8628.59,27.7,238904.93
2020-01-19 14:00:00,BTCUSD,8624.87,8640.0,8603.26,8620.45,21.8,188150.03
2020-01-19 13:00:00,BTCUSD,8622.99,8629.98,8577.43,8624.87,31.44,270572.64
2020-01-19 12:00:00,BTCUSD,8667.6,8667.6,8570.0,8622.99,53.78,463611.71
2020-01-19 11:00:00,BTCUSD,9042.92,9042.92,8450.0,8667.6,246.44,2140936.46
2020-01-19 10:00:00,BTCUSD,9064.75,9072.9,9042.92,9042.92,8.252,74740.62
2020-01-19 09:00:00,BTCUSD,9079.53,9125.0,9056.71,9064.75,21.65,196901.12
2020-01-19 08:00:00,BTCUSD,9073.21,9099.93,9064.23,9079.53,12.78,116080.99
2020-01-19 07:00:00,BTCUSD,9050.06,9075.23,9038.55,9073.21,10.83,98062.78
2020-01-19 06:00:00,BTCUSD,9117.27,9135.93,9050.06,9050.06,11.42,103936.17
2020-01-19 05:00:00,BTCUSD,9132.87,9140.5,9109.0,9117.27,8.196,74772.7
2020-01-19 04:00:00,BTCUSD,9147.63,9153.96,9121.82,9132.87,17.94,163954.39
2020-01-19 03:00:00,BTCUSD,9155.34,9182.72,9139.26,9147.63,48.16,441244.28
2020-01-19 02:00:00,BTCUSD,9124.15,9178.61,9118.29,9155.34,14.93,136695.91
2020-01-19 01:00:00,BTCUSD,8969.55,9166.0,8969.55,9124.15,91.65,832322.14
2020-01-19 00:00:00,BTCUSD,8919.77,8969.55,8883.72,8969.55,9.681000000000001,86320.94
2020-01-18 23:00:00,BTCUSD,8950.0,8972.83,8915.0,8919.77,36.16,323565.16
2020-01-18 22:00:00,BTCUSD,8922.39,8950.0,8918.58,8950.0,17.99,160886.54
2020-01-18 21:00:00,BTCUSD,8901.27,8927.19,8900.0,8922.39,9.863,87908.15
2020-01-18 20:00:00,BTCUSD,8901.22,8914.16,8893.55,8901.27,7.22,64312.6
2020-01-18 19:00:00,BTCUSD,8879.34,8912.61,8872.72,8901.22,15.32,136257.47
2020-01-18 18:00:00,BTCUSD,8900.22,8901.46,8870.0,8879.34,12.85,114151.43
2020-01-18 17:00:00,BTCUSD,8879.57,8910.52,8870.05,8900.22,17.07,151780.91
2020-01-18 16:00:00,BTCUSD,8900.06,8921.07,8852.73,8879.57,33.03,293575.0
2020-01-18 15:00:00,BTCUSD,8928.0,8935.54,8882.0,8900.06,39.56,352106.35
2020-01-18 14:00:00,BTCUSD,8912.68,8964.97,8912.68,8928.0,44.23,395427.76
2020-01-18 13:00:00,BTCUSD,8898.99,8934.98,8888.86,8912.68,32.19,287133.56
2020-01-18 12:00:00,BTCUSD,8852.66,8905.8,8852.66,8898.99,16.33,145260.23
2020-01-18 11:00:00,BTCUSD,8878.48,8880.61,8844.28,8852.66,10.54,93391.69
2020-01-18 10:00:00,BTCUSD,8890.0,8895.03,8860.73,8878.48,10.27,91193.48
2020-01-18 09:00:00,BTCUSD,8867.0,8891.19,8855.81,8890.0,11.85,105171.63
2020-01-18 08:00:00,BTCUSD,8853.14,8867.99,8830.11,8867.0,6.968,61677.04
2020-01-18 07:00:00,BTCUSD,8862.46,8876.45,8846.02,8853.14,6.443,57105.12
2020-01-18 06:00:00,BTCUSD,8840.81,8872.24,8805.24,8862.46,10.21,90290.38
2020-01-18 05:00:00,BTCUSD,8839.62,8867.48,8817.26,8840.81,21.77,192389.05
2020-01-18 04:00:00,BTCUSD,8922.03,8926.81,8824.0,8839.62,39.39,349626.3
2020-01-18 03:00:00,BTCUSD,8915.0,8944.69,8893.83,8922.03,13.08,116707.65
2020-01-18 02:00:00,BTCUSD,8924.35,8940.09,8899.04,8915.0,14.61,130373.52
2020-01-18 01:00:00,BTCUSD,8967.67,8983.63,8900.0,8924.35,41.04,366839.18
2020-01-18 00:00:00,BTCUSD,8905.41,8970.0,8871.51,8967.67,23.06,206111.54
2020-01-17 23:00:00,BTCUSD,8933.5,8951.0,8900.33,8905.41,35.55,317536.42
2020-01-17 22:00:00,BTCUSD,8909.53,8940.0,8894.0,8933.5,20.57,183249.57
2020-01-17 21:00:00,BTCUSD,8877.39,8914.0,8871.57,8909.53,32.69,290707.22
2020-01-17 20:00:00,BTCUSD,8864.11,8918.44,8859.9,8877.39,28.28,251537.14
2020-01-17 19:00:00,BTCUSD,8911.39,8939.99,8813.66,8864.11,93.32,829883.39
2020-01-17 18:00:00,BTCUSD,8879.7,8940.0,8862.0,8911.39,39.68,352870.74
2020-01-17 17:00:00,BTCUSD,8867.71,8895.82,8853.36,8879.7,49.4,438586.32
2020-01-17 16:00:00,BTCUSD,8841.73,8902.35,8833.37,8867.71,37.57,333458.03
2020-01-17 15:00:00,BTCUSD,8778.67,8847.46,8764.45,8841.73,21.91,193179.71
2020-01-17 14:00:00,BTCUSD,8840.0,8840.0,8753.37,8778.67,43.06,378729.58
2020-01-17 13:00:00,BTCUSD,8821.99,8855.95,8791.31,8840.0,32.63,288326.24
2020-01-17 12:00:00,BTCUSD,8889.06,8895.88,8792.78,8821.99,42.24,373319.44
2020-01-17 11:00:00,BTCUSD,8913.51,8942.57,8879.0,8889.06,27.5,245187.93
2020-01-17 10:00:00,BTCUSD,8953.8,9005.0,8890.0,8913.51,45.9,410590.85
2020-01-17 09:00:00,BTCUSD,8915.95,8970.97,8915.95,8953.8,28.02,250428.35
2020-01-17 08:00:00,BTCUSD,8923.67,8990.0,8897.53,8915.95,29.74,265791.79
2020-01-17 07:00:00,BTCUSD,8850.15,8934.6,8850.0,8923.67,46.01,409286.67
2020-01-17 06:00:00,BTCUSD,8889.0,8987.65,8850.01,8850.15,67.31,601830.69
2020-01-17 05:00:00,BTCUSD,8787.52,8889.0,8759.22,8889.0,71.44,630327.01
2020-01-17 04:00:00,BTCUSD,8769.63,8792.12,8746.65,8787.52,39.16,343380.05
2020-01-17 03:00:00,BTCUSD,8743.06,8820.0,8734.0,8769.63,34.27,300859.79
2020-01-17 02:00:00,BTCUSD,8722.4,8759.49,8710.23,8743.06,17.66,154126.06
2020-01-17 01:00:00,BTCUSD,8685.17,8722.99,8674.22,8722.4,7.855,68248.81
2020-01-17 00:00:00,BTCUSD,8719.19,8740.04,8667.92,8685.17,27.23,236734.87
2020-01-16 23:00:00,BTCUSD,8716.15,8737.55,8710.18,8719.19,36.41,317614.83
2020-01-16 22:00:00,BTCUSD,8686.25,8737.55,8686.25,8716.15,11.5,100236.43
2020-01-16 21:00:00,BTCUSD,8733.39,8750.0,8664.72,8686.25,17.33,150769.04
2020-01-16 20:00:00,BTCUSD,8686.31,8736.16,8679.9,8733.39,23.22,201980.61
2020-01-16 19:00:00,BTCUSD,8683.06,8699.99,8669.87,8686.31,18.28,158815.74
2020-01-16 18:00:00,BTCUSD,8672.66,8690.45,8646.15,8683.06,13.55,117446.33
2020-01-16 17:00:00,BTCUSD,8639.21,8700.0,8638.28,8672.66,18.99,164791.92
2020-01-16 16:00:00,BTCUSD,8696.19,8706.22,8619.0,8639.21,40.3,348417.13
2020-01-16 15:00:00,BTCUSD,8667.38,8702.5,8661.75,8696.19,23.52,204176.11
2020-01-16 14:00:00,BTCUSD,8683.17,8686.9,8644.93,8667.38,11.35,98273.94
2020-01-16 13:00:00,BTCUSD,8717.13,8717.13,8654.57,8683.17,10.4,90243.05
2020-01-16 12:00:00,BTCUSD,8700.0,8760.0,8690.4,8717.13,22.71,198396.31
2020-01-16 11:00:00,BTCUSD,8649.67,8700.0,8620.0,8700.0,16.98,146950.13
2020-01-16 10:00:00,BTCUSD,8633.76,8649.67,8601.15,8649.67,29.24,252034.3
2020-01-16 09:00:00,BTCUSD,8657.72,8664.32,8601.16,8633.76,20.57,177387.69
2020-01-16 08:00:00,BTCUSD,8661.65,8697.0,8648.28,8657.72,14.07,121991.44
2020-01-16 07:00:00,BTCUSD,8707.69,8707.69,8649.94,8661.65,14.29,123913.86
2020-01-16 06:00:00,BTCUSD,8699.52,8713.61,8666.14,8707.69,18.28,158841.69
2020-01-16 05:00:00,BTCUSD,8641.25,8707.79,8641.25,8699.52,26.75,232162.85
2020-01-16 04:00:00,BTCUSD,8633.01,8666.92,8607.47,8641.25,16.78,145040.26
2020-01-16 03:00:00,BTCUSD,8646.5,8646.51,8587.33,8633.01,64.94,559955.75
2020-01-16 02:00:00,BTCUSD,8651.17,8688.92,8615.82,8646.5,30.53,264276.43
2020-01-16 01:00:00,BTCUSD,8751.0,8763.95,8610.0,8651.17,44.05,382232.99
2020-01-16 00:00:00,BTCUSD,8819.65,8856.73,8717.76,8751.0,25.84,226457.8
2020-01-15 23:00:00,BTCUSD,8842.84,8858.0,8797.36,8819.65,21.76,192241.1
2020-01-15 22:00:00,BTCUSD,8828.0,8858.0,8807.0,8842.84,77.98,688337.66
2020-01-15 21:00:00,BTCUSD,8806.89,8852.0,8792.12,8828.0,38.2,337151.28
2020-01-15 20:00:00,BTCUSD,8750.81,8823.0,8718.98,8806.89,33.35,292379.18
2020-01-15 19:00:00,BTCUSD,8741.9,8764.14,8726.28,8750.81,47.91,419088.19
2020-01-15 18:00:00,BTCUSD,8777.88,8778.77,8707.32,8741.9,34.4,300566.23
2020-01-15 17:00:00,BTCUSD,8758.97,8781.87,8714.18,8777.88,46.91,410430.57
2020-01-15 16:00:00,BTCUSD,8754.82,8789.36,8665.0,8758.97,67.22,587919.08
2020-01-15 15:00:00,BTCUSD,8845.49,8849.94,8733.21,8754.82,48.92,429658.46
2020-01-15 14:00:00,BTCUSD,8863.27,8883.41,8745.24,8845.49,42.07,371560.1
2020-01-15 13:00:00,BTCUSD,8753.08,8895.0,8748.41,8863.27,45.88,403923.38
2020-01-15 12:00:00,BTCUSD,8717.03,8777.49,8700.0,8753.08,18.28,159987.88
2020-01-15 11:00:00,BTCUSD,8790.0,8794.83,8717.03,8717.03,13.54,118615.36
2020-01-15 10:00:00,BTCUSD,8741.05,8792.0,8709.17,8790.0,147.62,1292348.4
2020-01-15 09:00:00,BTCUSD,8623.62,8755.0,8620.68,8741.05,44.86,388476.85
2020-01-15 08:00:00,BTCUSD,8613.97,8649.11,8574.47,8623.62,16.37,141050.18
2020-01-15 07:00:00,BTCUSD,8660.16,8665.12,8612.9,8613.97,21.95,189413.6
2020-01-15 06:00:00,BTCUSD,8605.86,8666.22,8601.82,8660.16,50.04,432580.29
2020-01-15 05:00:00,BTCUSD,8594.54,8644.39,8566.62,8605.86,24.59,211895.29
2020-01-15 04:00:00,BTCUSD,8725.12,8728.28,8580.0,8594.54,66.28,572422.81
2020-01-15 03:00:00,BTCUSD,8800.63,8804.08,8722.43,8725.12,22.34,195586.65
2020-01-15 02:00:00,BTCUSD,8767.12,8814.33,8750.74,8800.63,25.42,223506.37
2020-01-15 01:00:00,BTCUSD,8789.59,8796.58,8706.92,8767.12,46.08,403245.33
2020-01-15 00:00:00,BTCUSD,8830.33,8900.0,8705.0,8789.59,63.42,557965.44
2020-01-14 23:00:00,BTCUSD,8732.52,8889.0,8723.67,8830.33,105.11,926747.44
2020-01-14 22:00:00,BTCUSD,8740.62,8768.37,8667.0,8732.52,99.62,869609.97
2020-01-14 21:00:00,BTCUSD,8675.15,8760.0,8675.15,8740.62,36.98,322323.3
2020-01-14 20:00:00,BTCUSD,8769.74,8772.78,8671.65,8675.15,35.22,307546.08
2020-01-14 19:00:00,BTCUSD,8775.0,8778.61,8694.62,8769.74,82.63,722338.26
2020-01-14 18:00:00,BTCUSD,8777.72,8857.18,8681.64,8775.0,167.43,1471311.3
2020-01-14 17:00:00,BTCUSD,8663.78,8810.0,8663.78,8777.72,165.36,1445951.21
2020-01-14 16:00:00,BTCUSD,8685.56,8689.33,8501.28,8663.78,140.44,1207972.84
2020-01-14 15:00:00,BTCUSD,8701.55,8760.77,8646.67,8685.56,69.17,602037.01
2020-01-14 14:00:00,BTCUSD,8582.27,8748.87,8557.21,8701.55,79.73,691868.52
2020-01-14 13:00:00,BTCUSD,8499.62,8582.27,8487.0,8582.27,57.3,489637.21
2020-01-14 12:00:00,BTCUSD,8520.0,8610.25,8467.01,8499.62,41.25,352508.83
2020-01-14 11:00:00,BTCUSD,8514.61,8526.31,8493.51,8520.0,7.058,60071.36
2020-01-14 10:00:00,BTCUSD,8489.95,8515.72,8467.64,8514.61,8.555,72641.66
2020-01-14 09:00:00,BTCUSD,8510.7,8550.08,8471.09,8489.95,38.4,327329.08
2020-01-14 08:00:00,BTCUSD,8500.0,8527.74,8497.85,8510.7,18.5,157512.43
2020-01-14 07:00:00,BTCUSD,8499.45,8535.87,8494.71,8500.0,18.42,156869.98
2020-01-14 06:00:00,BTCUSD,8480.0,8515.2,8469.12,8499.45,23.71,201397.68
2020-01-14 05:00:00,BTCUSD,8531.91,8549.16,8468.48,8480.0,28.45,242492.72
2020-01-14 04:00:00,BTCUSD,8475.1,8569.92,8475.1,8531.91,77.8,663905.35
2020-01-14 03:00:00,BTCUSD,8420.0,8480.0,8379.21,8475.1,16.96,142884.22
2020-01-14 02:00:00,BTCUSD,8425.82,8430.0,8383.43,8420.0,28.45,239178.19
2020-01-14 01:00:00,BTCUSD,8260.82,8470.0,8258.36,8425.82,61.73,518019.17
2020-01-14 00:00:00,BTCUSD,8107.85,8310.0,8107.85,8260.82,77.65,639455.56
2020-01-13 23:00:00,BTCUSD,8127.78,8149.24,8107.85,8107.85,20.36,165415.92
2020-01-13 22:00:00,BTCUSD,8135.26,8143.99,8115.24,8127.78,17.99,146206.29
